run_id,melee_kills,magic_kills,melee_hits,magic_hits,damage_taken,damage_dealt,deaths,time_alive,weapon,spell,boots,armor,enemy_hp_mult,enemy_dmg_mult,enemy_speed_mult,spawn_count,heal_on_kill_base
bot_reckless_00630,6,0,33,8,182.645,382.0,1,13.933,Hatchet,Ember Bolt,Leather Boots,Blood Harness,2.014,1.712,1.275,4,8
bot_melee_aggressive_00633,6,0,24,5,178.461,396.0,1,12.117,Rapier,Hex Spike,Voidstep Treads,Cloth Wrap,2.107,1.791,1.275,5,8
bot_tank_00631,6,1,37,12,181.631,459.0,1,17.267,Rapier,Ice Needle,Sprint Greaves,Cloth Wrap,1.989,1.691,1.302,4,8
bot_magic_sniper_00614,2,6,17,40,177.429,603.0,1,58.95,Rusty Blade,Ice Needle,Leather Boots,Blood Harness,2.257,1.918,1.33,5,8
bot_reckless_00631,6,0,27,8,145.738,373.0,1,15.717,Hatchet,Ember Bolt,Voidstep Treads,Cloth Wrap,1.392,1.184,1.09,3,8
bot_hybrid_00618,3,5,20,40,151.544,579.0,1,27.7,Hatchet,Ice Needle,Sprint Greaves,Cloth Wrap,2.086,1.773,1.302,4,8
bot_tank_00632,3,0,26,3,126.445,258.0,1,9.1,Rapier,Ice Needle,Sprint Greaves,Cloth Wrap,1.417,1.204,1.045,3,8
bot_melee_aggressive_00634,4,1,21,4,171.683,350.0,1,11.033,Hatchet,Hex Spike,Leather Boots,Blood Harness,1.519,1.291,1.113,3,8
bot_reckless_00632,5,0,30,4,161.735,351.0,1,14.35,Hatchet,Hex Spike,Leather Boots,Blood Harness,1.593,1.354,1.113,3,8
bot_tank_00633,6,0,32,7,177.106,386.0,1,14.0,Rusty Blade,Ember Bolt,Leather Boots,Cloth Wrap,1.463,1.244,1.09,3,8
bot_melee_aggressive_00635,4,1,23,5,157.353,347.0,1,11.85,Hatchet,Hex Spike,Sprint Greaves,Chain Shirt,1.593,1.354,1.113,3,8
bot_hybrid_00619,2,3,27,20,160.457,523.0,1,21.733,Rapier,Hex Spike,Voidstep Treads,Chain Shirt,1.666,1.416,1.113,4,8
bot_reckless_00633,7,0,25,9,198.096,446.0,1,16.517,Hatchet,Hex Spike,Leather Boots,Blood Harness,2.182,1.855,1.302,5,8
bot_tank_00634,5,0,22,4,147.266,340.0,1,12.117,Hatchet,Ice Needle,Leather Boots,Cloth Wrap,1.392,1.184,1.09,3,8
bot_melee_aggressive_00636,7,0,32,7,160.121,404.0,1,16.017,Rapier,Ice Needle,Sprint Greaves,Cloth Wrap,2.182,1.855,1.302,5,8
bot_magic_sniper_00615,4,5,15,40,184.051,629.0,1,75.95,Rusty Blade,Ember Bolt,Leather Boots,Blood Harness,2.157,1.833,1.33,4,8
bot_hybrid_00620,2,5,14,21,157.948,490.0,1,21.35,Hatchet,Hex Spike,Leather Boots,Cloth Wrap,2.182,1.855,1.302,5,8
bot_reckless_00634,4,1,25,7,140.067,345.0,1,13.817,Rusty Blade,Ember Bolt,Leather Boots,Chain Shirt,1.519,1.291,1.113,3,8
bot_tank_00635,5,0,22,7,151.102,298.0,1,13.75,Rusty Blade,Ice Needle,Sprint Greaves,Cloth Wrap,1.666,1.416,1.113,4,8
bot_melee_aggressive_00637,5,2,33,9,162.882,474.0,1,16.55,Rapier,Hex Spike,Voidstep Treads,Chain Shirt,2.086,1.773,1.302,4,8
bot_reckless_00635,5,0,20,10,151.257,315.0,1,11.7,Rusty Blade,Hex Spike,Leather Boots,Blood Harness,1.666,1.416,1.113,4,8
bot_melee_aggressive_00638,5,0,27,8,146.817,347.0,1,12.4,Rapier,Ember Bolt,Sprint Greaves,Chain Shirt,1.476,1.254,1.067,3,8
bot_tank_00636,5,0,26,6,148.952,346.0,1,17.3,Rusty Blade,Ember Bolt,Sprint Greaves,Chain Shirt,1.519,1.291,1.113,3,8
bot_hybrid_00621,4,4,23,35,164.18,549.0,1,27.05,Rusty Blade,Ice Needle,Voidstep Treads,Chain Shirt,1.989,1.691,1.302,4,8
bot_reckless_00636,7,0,34,7,201.02,431.0,1,12.75,Rusty Blade,Ice Needle,Sprint Greaves,Blood Harness,1.989,1.691,1.302,4,8
bot_melee_aggressive_00639,5,0,23,4,139.33,323.0,1,11.85,Hatchet,Hex Spike,Voidstep Treads,Cloth Wrap,1.392,1.184,1.09,3,8
bot_tank_00637,5,0,25,6,159.355,348.0,1,14.7,Hatchet,Ice Needle,Voidstep Treads,Chain Shirt,1.666,1.416,1.113,4,8
bot_reckless_00637,6,1,28,10,155.314,416.0,1,14.467,Hatchet,Hex Spike,Sprint Greaves,Blood Harness,2.182,1.855,1.302,5,8
bot_melee_aggressive_00640,5,1,28,7,151.268,374.0,1,15.1,Rusty Blade,Ember Bolt,Sprint Greaves,Chain Shirt,1.392,1.184,1.09,3,8
bot_magic_sniper_00616,5,2,17,40,154.078,478.0,1,86.783,Rapier,Ice Needle,Leather Boots,Cloth Wrap,1.593,1.354,1.113,3,8
bot_hybrid_00622,3,5,18,33,154.887,588.0,1,32.5,Rapier,Ember Bolt,Leather Boots,Chain Shirt,2.157,1.833,1.33,4,8
bot_tank_00638,7,0,33,8,193.126,423.0,1,18.567,Hatchet,Ember Bolt,Sprint Greaves,Chain Shirt,2.086,1.773,1.302,4,8
bot_reckless_00638,6,0,32,6,170.924,380.0,1,14.533,Rusty Blade,Ice Needle,Voidstep Treads,Chain Shirt,1.392,1.184,1.09,3,8
bot_melee_aggressive_00641,5,0,28,5,175.931,366.0,1,15.833,Rusty Blade,Ice Needle,Leather Boots,Blood Harness,1.593,1.354,1.113,3,8
bot_tank_00639,4,0,22,6,135.951,317.0,1,7.583,Rusty Blade,Ice Needle,Leather Boots,Chain Shirt,1.476,1.254,1.067,3,8
bot_reckless_00639,5,0,28,4,176.735,346.0,1,12.767,Rapier,Ember Bolt,Leather Boots,Blood Harness,1.666,1.416,1.113,4,8
bot_magic_sniper_00617,3,5,21,38,144.526,541.0,1,29.517,Rapier,Ice Needle,Leather Boots,Chain Shirt,2.157,1.833,1.33,4,8
bot_hybrid_00623,4,4,23,36,156.016,607.0,1,36.717,Hatchet,Ice Needle,Sprint Greaves,Chain Shirt,2.257,1.918,1.33,5,8
bot_hybrid_00624,1,6,21,24,155.98,560.0,1,23.2,Rapier,Hex Spike,Voidstep Treads,Cloth Wrap,2.086,1.773,1.302,4,8
bot_magic_sniper_00618,5,3,16,43,191.554,592.0,1,68.9,Hatchet,Ice Needle,Voidstep Treads,Blood Harness,2.257,1.918,1.33,5,8
bot_hybrid_00625,2,5,17,30,171.943,487.0,1,28.433,Rusty Blade,Ember Bolt,Sprint Greaves,Cloth Wrap,2.182,1.855,1.302,5,8
bot_magic_sniper_00619,4,3,17,47,148.661,650.0,1,30.517,Hatchet,Ice Needle,Voidstep Treads,Chain Shirt,2.086,1.773,1.302,4,8
bot_hybrid_00626,4,4,24,31,152.243,570.0,1,43.883,Rusty Blade,Ember Bolt,Sprint Greaves,Chain Shirt,2.257,1.918,1.33,5,8
bot_hybrid_00627,5,3,19,24,164.082,602.0,1,22.833,Hatchet,Hex Spike,Leather Boots,Cloth Wrap,2.257,1.918,1.33,5,8
bot_magic_sniper_00620,2,6,13,38,152.307,565.0,1,48.467,Rapier,Hex Spike,Leather Boots,Cloth Wrap,2.182,1.855,1.302,5,8
bot_hybrid_00628,3,5,19,40,179.913,571.0,1,39.833,Rusty Blade,Ice Needle,Leather Boots,Blood Harness,2.182,1.855,1.302,5,8
bot_magic_sniper_00621,1,6,11,43,136.473,507.0,1,53.5,Rapier,Ice Needle,Leather Boots,Cloth Wrap,2.182,1.855,1.302,5,8
bot_hybrid_00629,4,3,13,27,145.389,522.0,1,37.133,Rusty Blade,Hex Spike,Sprint Greaves,Cloth Wrap,1.989,1.691,1.302,4,8
bot_magic_sniper_00622,2,6,13,31,138.185,557.0,1,45.3,Rusty Blade,Hex Spike,Voidstep Treads,Cloth Wrap,2.086,1.773,1.302,4,8
bot_hybrid_00630,1,6,25,35,160.362,529.0,1,28.25,Rapier,Ice Needle,Voidstep Treads,Blood Harness,2.182,1.855,1.302,5,8
bot_magic_sniper_00623,1,6,17,41,152.116,573.0,1,48.7,Rapier,Ember Bolt,Voidstep Treads,Chain Shirt,2.278,1.936,1.302,5,8
bot_hybrid_00631,6,3,28,33,239.271,698.0,1,34.85,Rusty Blade,Hex Spike,Leather Boots,Cloth Wrap,2.434,2.069,1.357,5,8
bot_hybrid_00632,5,3,23,26,180.526,686.0,1,28.233,Hatchet,Hex Spike,Sprint Greaves,Blood Harness,2.086,1.773,1.302,4,8
bot_magic_sniper_00624,3,4,12,46,144.075,568.0,1,63.017,Rapier,Ice Needle,Sprint Greaves,Blood Harness,2.278,1.936,1.302,5,8
bot_hybrid_00633,6,2,23,35,171.348,545.0,1,26.3,Hatchet,Ember Bolt,Leather Boots,Cloth Wrap,2.257,1.918,1.33,5,8
bot_hybrid_00634,3,5,25,25,166.508,575.0,1,26.5,Rapier,Hex Spike,Voidstep Treads,Cloth Wrap,2.257,1.918,1.33,5,8
bot_magic_sniper_00625,2,6,9,43,121.243,556.0,1,54.517,Hatchet,Ember Bolt,Sprint Greaves,Cloth Wrap,2.086,1.773,1.302,4,8
bot_hybrid_00635,7,2,25,38,203.643,678.0,1,38.467,Rusty Blade,Ember Bolt,Voidstep Treads,Blood Harness,2.257,1.918,1.33,5,8
bot_magic_sniper_00626,3,6,12,56,152.376,640.0,1,45.883,Hatchet,Ice Needle,Leather Boots,Cloth Wrap,1.989,1.691,1.302,4,8
bot_hybrid_00636,3,5,15,27,174.087,540.0,1,25.267,Hatchet,Hex Spike,Voidstep Treads,Blood Harness,2.257,1.918,1.33,5,8
bot_magic_sniper_00627,2,6,14,41,152.828,570.0,1,32.95,Rusty Blade,Hex Spike,Voidstep Treads,Chain Shirt,1.989,1.691,1.302,4,8
bot_hybrid_00637,5,3,25,35,159.098,575.0,1,40.55,Rapier,Ember Bolt,Sprint Greaves,Cloth Wrap,2.257,1.918,1.33,5,8
bot_magic_sniper_00628,3,3,14,25,141.442,408.0,1,45.783,Rusty Blade,Hex Spike,Leather Boots,Cloth Wrap,1.544,1.312,1.067,4,8
bot_hybrid_00638,5,3,16,23,178.412,546.0,1,21.567,Hatchet,Hex Spike,Voidstep Treads,Blood Harness,2.257,1.918,1.33,5,8
bot_magic_sniper_00629,1,4,12,34,135.347,380.0,1,23.1,Rapier,Ice Needle,Sprint Greaves,Cloth Wrap,1.534,1.304,1.09,3,8
bot_hybrid_00639,3,5,23,37,172.146,623.0,1,32.117,Rusty Blade,Ember Bolt,Sprint Greaves,Chain Shirt,2.086,1.773,1.302,4,8
bot_magic_sniper_00630,1,6,12,25,143.983,458.0,1,39.733,Rapier,Hex Spike,Voidstep Treads,Blood Harness,2.086,1.773,1.302,4,8
bot_magic_sniper_00631,2,5,12,39,163.794,502.0,1,26.533,Rusty Blade,Ice Needle,Leather Boots,Blood Harness,1.989,1.691,1.302,4,8
bot_magic_sniper_00632,3,6,13,55,147.585,583.0,1,50.0,Rusty Blade,Ice Needle,Voidstep Treads,Chain Shirt,1.989,1.691,1.302,4,8
bot_magic_sniper_00633,3,6,13,51,183.925,638.0,1,79.083,Hatchet,Ice Needle,Leather Boots,Cloth Wrap,2.257,1.918,1.33,5,8
bot_magic_sniper_00634,3,4,9,32,134.5,574.0,1,39.417,Hatchet,Hex Spike,Leather Boots,Cloth Wrap,2.278,1.936,1.302,5,8
bot_magic_sniper_00635,5,3,13,39,146.609,542.0,1,45.083,Hatchet,Ember Bolt,Leather Boots,Blood Harness,2.356,2.003,1.33,5,8
bot_magic_sniper_00636,3,3,11,25,135.286,476.0,1,47.083,Hatchet,Ember Bolt,Voidstep Treads,Blood Harness,2.2,1.87,1.275,5,8
bot_magic_sniper_00637,5,4,14,47,134.097,620.0,1,53.533,Hatchet,Hex Spike,Voidstep Treads,Cloth Wrap,2.086,1.773,1.302,4,8
bot_magic_sniper_00638,1,6,10,34,123.495,494.0,1,43.15,Rapier,Ember Bolt,Leather Boots,Cloth Wrap,2.086,1.773,1.302,4,8
bot_magic_sniper_00639,4,4,19,26,143.622,503.0,1,63.05,Rapier,Hex Spike,Sprint Greaves,Chain Shirt,1.666,1.416,1.113,4,8
bot_melee_aggressive_00642,6,1,27,10,174.756,427.0,1,17.25,Rusty Blade,Hex Spike,Sprint Greaves,Blood Harness,2.278,1.936,1.302,5,8
bot_melee_aggressive_00643,5,2,34,10,202.325,452.0,1,19.967,Rusty Blade,Ember Bolt,Voidstep Treads,Blood Harness,1.519,1.291,1.113,3,8
bot_melee_aggressive_00644,6,0,30,8,153.144,376.0,1,13.567,Rusty Blade,Ember Bolt,Sprint Greaves,Chain Shirt,2.014,1.712,1.275,4,8
bot_melee_aggressive_00645,4,1,25,7,139.056,318.0,1,12.583,Hatchet,Ember Bolt,Leather Boots,Cloth Wrap,1.519,1.291,1.113,3,8
bot_tank_00640,6,1,34,9,162.09,428.0,1,17.083,Rusty Blade,Ice Needle,Leather Boots,Chain Shirt,1.989,1.691,1.302,4,8
bot_magic_sniper_00639,2,5,13,25,150.43,467.0,1,73.05,Rapier,Hex Spike,Leather Boots,Blood Harness,1.519,1.291,1.113,3,8
bot_reckless_00638,5,1,25,8,155.282,424.0,1,13.433,Hatchet,Ember Bolt,Voidstep Treads,Chain Shirt,1.519,1.291,1.113,3,8
bot_melee_aggressive_00646,3,2,25,4,178.792,331.0,1,10.05,Rusty Blade,Hex Spike,Leather Boots,Blood Harness,1.519,1.291,1.113,3,8
bot_hybrid_00640,6,3,21,29,166.045,676.0,1,37.15,Hatchet,Hex Spike,Voidstep Treads,Chain Shirt,1.989,1.691,1.302,4,8
bot_tank_00641,7,0,32,10,198.432,476.0,1,17.65,Rusty Blade,Hex Spike,Sprint Greaves,Cloth Wrap,2.086,1.773,1.302,4,8
bot_reckless_00639,3,1,25,6,141.516,315.0,1,9.767,Rapier,Ember Bolt,Voidstep Treads,Chain Shirt,1.534,1.304,1.09,3,8
bot_magic_sniper_00640,3,4,15,30,151.051,483.0,1,26.75,Rapier,Hex Spike,Voidstep Treads,Blood Harness,2.182,1.855,1.302,5,8
bot_melee_aggressive_00647,6,1,31,7,209.524,411.0,1,15.15,Rapier,Ice Needle,Leather Boots,Blood Harness,2.086,1.773,1.302,4,8
bot_tank_00642,5,0,21,3,143.543,314.0,1,7.933,Rapier,Ember Bolt,Leather Boots,Cloth Wrap,1.593,1.354,1.113,3,8
bot_reckless_00640,6,0,28,9,154.411,390.0,1,12.95,Rusty Blade,Hex Spike,Voidstep Treads,Chain Shirt,1.519,1.291,1.113,3,8
bot_melee_aggressive_00648,5,0,22,6,144.505,392.0,1,9.4,Hatchet,Hex Spike,Voidstep Treads,Cloth Wrap,1.392,1.184,1.09,3,8
bot_hybrid_00641,4,3,26,28,179.65,514.0,1,29.917,Rapier,Ember Bolt,Sprint Greaves,Blood Harness,2.278,1.936,1.302,5,8
bot_tank_00643,6,1,24,10,175.835,466.0,1,13.983,Rapier,Hex Spike,Voidstep Treads,Cloth Wrap,2.182,1.855,1.302,5,8
bot_reckless_00641,5,0,27,8,142.443,339.0,1,12.583,Rapier,Ember Bolt,Sprint Greaves,Chain Shirt,1.593,1.354,1.113,3,8
bot_melee_aggressive_00649,4,2,30,9,150.019,386.0,1,15.333,Rusty Blade,Ember Bolt,Sprint Greaves,Chain Shirt,1.463,1.244,1.09,3,8
bot_tank_00644,7,1,42,8,186.223,490.0,1,20.1,Rapier,Hex Spike,Voidstep Treads,Chain Shirt,2.157,1.833,1.33,4,8
bot_reckless_00642,5,0,25,7,178.085,382.0,1,13.35,Rusty Blade,Ice Needle,Voidstep Treads,Cloth Wrap,1.593,1.354,1.113,3,8
bot_melee_aggressive_00650,3,2,23,7,140.364,366.0,1,12.383,Rusty Blade,Hex Spike,Leather Boots,Chain Shirt,1.392,1.184,1.09,3,8
bot_magic_sniper_00641,2,5,15,31,140.51,481.0,1,66.783,Rapier,Hex Spike,Sprint Greaves,Cloth Wrap,1.593,1.354,1.113,3,8
bot_hybrid_00642,2,8,31,36,209.358,701.0,1,36.917,Rusty Blade,Ember Bolt,Voidstep Treads,Blood Harness,1.989,1.691,1.302,4,8
bot_tank_00645,8,0,33,7,220.858,518.0,1,14.967,Hatchet,Ice Needle,Voidstep Treads,Chain Shirt,2.157,1.833,1.33,4,8
bot_reckless_00643,6,0,37,4,167.683,373.0,1,12.117,Rapier,Ember Bolt,Sprint Greaves,Chain Shirt,1.519,1.291,1.113,3,8
bot_melee_aggressive_00651,5,0,23,6,144.424,356.0,1,11.733,Hatchet,Hex Spike,Leather Boots,Cloth Wrap,1.392,1.184,1.09,3,8
bot_tank_00646,2,3,24,8,142.079,376.0,1,10.467,Rusty Blade,Hex Spike,Sprint Greaves,Chain Shirt,1.593,1.354,1.113,3,8
bot_hybrid_00643,3,4,18,40,163.126,518.0,1,29.083,Rusty Blade,Ice Needle,Voidstep Treads,Cloth Wrap,2.182,1.855,1.302,5,8
bot_reckless_00644,5,0,21,9,173.815,366.0,1,12.983,Hatchet,Ice Needle,Sprint Greaves,Blood Harness,1.392,1.184,1.09,3,8
bot_melee_aggressive_00652,5,0,20,7,146.044,323.0,1,12.7,Rusty Blade,Hex Spike,Voidstep Treads,Cloth Wrap,1.534,1.304,1.09,3,8
bot_magic_sniper_00642,1,6,10,44,150.81,550.0,1,47.083,Rusty Blade,Ember Bolt,Leather Boots,Chain Shirt,1.989,1.691,1.302,4,8
bot_tank_00647,5,0,28,4,137.577,318.0,1,11.367,Rusty Blade,Ember Bolt,Sprint Greaves,Blood Harness,1.593,1.354,1.113,3,8
bot_hybrid_00644,1,6,14,31,149.294,444.0,1,21.267,Hatchet,Ice Needle,Sprint Greaves,Chain Shirt,1.989,1.691,1.302,4,8
bot_reckless_00645,6,0,29,6,167.6,403.0,1,16.017,Rusty Blade,Hex Spike,Sprint Greaves,Chain Shirt,1.519,1.291,1.113,3,8
bot_tank_00648,5,0,24,2,143.59,322.0,1,11.583,Hatchet,Ice Needle,Voidstep Treads,Chain Shirt,1.519,1.291,1.113,3,8
bot_melee_aggressive_00653,7,0,33,6,160.936,422.0,1,16.95,Rapier,Ember Bolt,Leather Boots,Chain Shirt,2.086,1.773,1.302,4,8
bot_reckless_00646,4,0,20,7,134.246,315.0,1,10.65,Rusty Blade,Ice Needle,Sprint Greaves,Chain Shirt,1.534,1.304,1.09,3,8
bot_melee_aggressive_00654,3,2,25,9,173.519,382.0,1,11.383,Rusty Blade,Ember Bolt,Voidstep Treads,Blood Harness,1.519,1.291,1.113,3,8
bot_tank_00649,5,2,27,9,179.193,423.0,1,15.35,Hatchet,Ember Bolt,Leather Boots,Chain Shirt,2.278,1.936,1.302,5,8
bot_reckless_00647,5,0,22,5,138.822,328.0,1,10.25,Hatchet,Hex Spike,Sprint Greaves,Cloth Wrap,1.463,1.244,1.09,3,8
bot_hybrid_00645,3,6,19,43,171.249,639.0,1,35.783,Rusty Blade,Ember Bolt,Voidstep Treads,Cloth Wrap,1.989,1.691,1.302,4,8
bot_magic_sniper_00643,3,5,14,47,147.175,520.0,1,56.4,Rusty Blade,Ice Needle,Leather Boots,Cloth Wrap,2.157,1.833,1.33,4,8
bot_melee_aggressive_00655,6,1,32,8,194.83,475.0,1,13.283,Hatchet,Hex Spike,Voidstep Treads,Cloth Wrap,1.989,1.691,1.302,4,8
bot_tank_00650,5,1,33,7,151.009,432.0,1,12.85,Rusty Blade,Ice Needle,Leather Boots,Chain Shirt,1.519,1.291,1.113,3,8
bot_reckless_00648,4,1,19,8,143.118,362.0,1,13.467,Hatchet,Ember Bolt,Sprint Greaves,Chain Shirt,1.519,1.291,1.113,3,8
bot_hybrid_00646,3,2,14,24,139.298,400.0,1,19.533,Rusty Blade,Ember Bolt,Sprint Greaves,Cloth Wrap,1.666,1.416,1.113,4,8
bot_melee_aggressive_00656,6,0,36,6,163.823,384.0,1,15.483,Rapier,Ember Bolt,Sprint Greaves,Blood Harness,1.463,1.244,1.09,3,8
bot_tank_00651,3,3,28,6,181.234,358.0,1,14.117,Rusty Blade,Hex Spike,Voidstep Treads,Cloth Wrap,1.593,1.354,1.113,3,8
bot_reckless_00649,6,0,23,8,152.125,392.0,1,14.367,Hatchet,Ember Bolt,Sprint Greaves,Chain Shirt,1.392,1.184,1.09,3,8
bot_melee_aggressive_00657,4,0,21,7,130.488,281.0,1,11.933,Hatchet,Ice Needle,Sprint Greaves,Cloth Wrap,1.392,1.184,1.09,3,8
bot_magic_sniper_00644,4,3,12,38,139.508,612.0,1,49.617,Hatchet,Hex Spike,Leather Boots,Blood Harness,2.278,1.936,1.302,5,8
bot_tank_00652,5,0,23,3,149.864,343.0,1,10.65,Rusty Blade,Ember Bolt,Voidstep Treads,Chain Shirt,1.666,1.416,1.113,4,8
bot_reckless_00650,6,0,23,5,149.862,392.0,1,13.033,Hatchet,Hex Spike,Voidstep Treads,Cloth Wrap,1.519,1.291,1.113,3,8
bot_hybrid_00647,6,3,21,42,218.825,642.0,1,37.65,Rusty Blade,Ice Needle,Sprint Greaves,Blood Harness,1.989,1.691,1.302,4,8
bot_tank_00653,5,0,21,6,140.271,314.0,1,13.5,Hatchet,Ember Bolt,Leather Boots,Cloth Wrap,1.519,1.291,1.113,3,8
bot_reckless_00651,7,0,33,7,165.65,425.0,1,12.567,Rapier,Ice Needle,Leather Boots,Chain Shirt,2.086,1.773,1.302,4,8
bot_melee_aggressive_00659,4,2,29,9,184.084,407.0,1,15.367,Rapier,Hex Spike,Voidstep Treads,Blood Harness,1.519,1.291,1.113,3,8
bot_tank_00654,4,0,22,2,136.044,258.0,1,10.167,Rapier,Hex Spike,Sprint Greaves,Cloth Wrap,1.534,1.304,1.09,3,8
bot_magic_sniper_00645,4,4,15,40,158.06,548.0,1,47.533,Hatchet,Ice Needle,Sprint Greaves,Cloth Wrap,1.666,1.416,1.113,4,8
bot_melee_aggressive_00660,4,0,25,5,131.78,316.0,1,10.267,Hatchet,Hex Spike,Leather Boots,Chain Shirt,1.534,1.304,1.09,3,8
bot_tank_00655,5,0,28,6,137.171,300.0,1,11.583,Rapier,Ice Needle,Sprint Greaves,Cloth Wrap,1.593,1.354,1.113,3,8
bot_reckless_00652,5,0,30,10,136.955,350.0,1,13.183,Rapier,Ice Needle,Sprint Greaves,Chain Shirt,1.519,1.291,1.113,3,8
bot_hybrid_00648,6,3,24,43,173.631,680.0,1,40.033,Hatchet,Ice Needle,Sprint Greaves,Cloth Wrap,2.182,1.855,1.302,5,8
bot_melee_aggressive_00661,6,0,30,7,150.8,372.0,1,15.983,Rapier,Ember Bolt,Sprint Greaves,Cloth Wrap,1.392,1.184,1.09,3,8
bot_tank_00656,7,0,34,8,201.433,453.0,1,18.083,Rusty Blade,Ice Needle,Voidstep Treads,Blood Harness,1.989,1.691,1.302,4,8
bot_reckless_00653,6,0,22,13,148.105,376.0,1,14.95,Hatchet,Ice Needle,Leather Boots,Cloth Wrap,1.463,1.244,1.09,3,8
bot_melee_aggressive_00662,2,1,19,3,129.8,281.0,1,6.067,Rusty Blade,Hex Spike,Voidstep Treads,Cloth Wrap,1.407,1.196,1.067,3,8
bot_hybrid_00649,2,3,21,19,149.194,525.0,1,27.05,Hatchet,Hex Spike,Leather Boots,Chain Shirt,1.605,1.364,1.09,4,8
bot_tank_00657,5,1,30,9,155.803,426.0,1,11.917,Rusty Blade,Hex Spike,Leather Boots,Chain Shirt,1.605,1.364,1.09,4,8
bot_melee_aggressive_00663,4,1,28,4,139.419,318.0,1,11.033,Rusty Blade,Ice Needle,Sprint Greaves,Chain Shirt,1.593,1.354,1.113,3,8
bot_reckless_00654,5,2,23,10,213.765,438.0,1,15.95,Hatchet,Ice Needle,Sprint Greaves,Blood Harness,2.182,1.855,1.302,5,8
bot_magic_sniper_00646,3,6,14,51,161.25,604.0,1,65.25,Hatchet,Ice Needle,Voidstep Treads,Chain Shirt,1.989,1.691,1.302,4,8
bot_melee_aggressive_00664,4,0,21,3,135.735,276.0,1,9.9,Rusty Blade,Hex Spike,Sprint Greaves,Cloth Wrap,1.463,1.244,1.09,3,8
bot_tank_00658,5,0,25,4,151.538,331.0,1,16.45,Rusty Blade,Hex Spike,Leather Boots,Blood Harness,1.392,1.184,1.09,3,8
bot_reckless_00655,7,0,27,5,195.043,448.0,1,15.65,Hatchet,Hex Spike,Leather Boots,Cloth Wrap,2.086,1.773,1.302,4,8
bot_hybrid_00650,6,3,22,27,167.262,641.0,1,39.583,Rapier,Hex Spike,Sprint Greaves,Chain Shirt,1.989,1.691,1.302,4,8
bot_melee_aggressive_00665,6,1,42,6,186.237,438.0,1,17.183,Rapier,Ember Bolt,Sprint Greaves,Cloth Wrap,1.989,1.691,1.302,4,8
bot_reckless_00656,5,0,20,6,158.87,340.0,1,9.083,Hatchet,Ember Bolt,Voidstep Treads,Blood Harness,1.666,1.416,1.113,4,8
bot_tank_00659,6,1,30,9,193.926,456.0,1,16.717,Rusty Blade,Hex Spike,Sprint Greaves,Blood Harness,2.086,1.773,1.302,4,8
bot_melee_aggressive_00666,5,0,27,8,142.612,361.0,1,11.95,Rusty Blade,Ice Needle,Leather Boots,Chain Shirt,1.392,1.184,1.09,3,8
bot_reckless_00657,6,1,36,12,186.16,426.0,1,16.833,Rapier,Ice Needle,Leather Boots,Chain Shirt,1.989,1.691,1.302,4,8
bot_melee_aggressive_00667,4,1,30,7,156.592,326.0,1,12.783,Rapier,Ice Needle,Sprint Greaves,Cloth Wrap,1.407,1.196,1.067,3,8
bot_magic_sniper_00647,3,5,11,42,152.296,577.0,1,37.2,Rusty Blade,Hex Spike,Leather Boots,Cloth Wrap,1.989,1.691,1.302,4,8
bot_reckless_00658,5,0,23,4,154.085,319.0,1,11.3,Rusty Blade,Hex Spike,Sprint Greaves,Cloth Wrap,1.74,1.479,1.113,4,8
bot_melee_aggressive_00668,5,0,24,5,152.381,334.0,1,14.033,Rusty Blade,Hex Spike,Voidstep Treads,Cloth Wrap,1.463,1.244,1.09,3,8
bot_tank_00661,4,0,23,2,137.296,269.0,1,13.0,Rusty Blade,Ice Needle,Leather Boots,Cloth Wrap,1.286,1.093,1.045,3,8
bot_reckless_00659,4,0,26,6,136.012,318.0,1,10.767,Rusty Blade,Ice Needle,Voidstep Treads,Chain Shirt,1.605,1.364,1.09,4,8
bot_hybrid_00652,2,4,17,22,153.536,498.0,1,22.617,Rusty Blade,Hex Spike,Leather Boots,Blood Harness,1.666,1.416,1.113,4,8
bot_melee_aggressive_00669,7,0,37,5,194.048,439.0,1,13.167,Rusty Blade,Hex Spike,Sprint Greaves,Blood Harness,1.989,1.691,1.302,4,8
bot_tank_00662,6,0,39,6,175.894,399.0,1,15.85,Rapier,Ice Needle,Voidstep Treads,Cloth Wrap,1.519,1.291,1.113,3,8
bot_magic_sniper_00648,3,4,14,33,148.691,487.0,1,44.05,Rapier,Hex Spike,Leather Boots,Cloth Wrap,2.182,1.855,1.302,5,8
bot_reckless_00660,6,0,29,11,193.38,429.0,1,14.433,Rusty Blade,Ember Bolt,Sprint Greaves,Blood Harness,1.593,1.354,1.113,3,8
bot_melee_aggressive_00670,4,1,23,4,141.695,285.0,1,13.8,Rapier,Ice Needle,Leather Boots,Cloth Wrap,1.593,1.354,1.113,3,8
bot_tank_00663,6,1,31,5,176.543,484.0,1,13.517,Hatchet,Ember Bolt,Sprint Greaves,Chain Shirt,2.086,1.773,1.302,4,8
bot_hybrid_00653,4,4,21,40,191.992,612.0,1,30.3,Hatchet,Ember Bolt,Leather Boots,Blood Harness,2.257,1.918,1.33,5,8
bot_reckless_00661,7,0,31,7,152.269,409.0,1,14.65,Hatchet,Ember Bolt,Leather Boots,Chain Shirt,1.989,1.691,1.302,4,8
